[peak]id_number	mz	rtime	apex(scan number)	[EmpCpd]interim_id            	[EmpCpd]ion_relation	neutral_formula	neutral_formula_mass            	name_1st_guess	matched_DB_shorts	matched_DB_records
F8928	324.1951446533203	529.1999460000001	1499	kp599_301.2065	M0,Na/H	None	301.20651834890384			
F2850	206.08094787597656	206.986338	528	kp600_205.0734	M0,M+H+	None	205.07340720315187	3-Indolehydracrylic acid	(HMDB0059765$3-Indolehydracrylic acid;HMDB0000671$Indolelactic acid;HMDB0004096$5-Methoxyindoleacetate;HMDB0011621$Cinnamoylglycine;HMDB0030179$Edulitine;HMDB0032755$Methyl 1-methoxy-1H-indole-3-carboxylate)	('C11H11NO3_205.073893', '', 1)
F6215	228.06263732910156	207.309732	529	kp600_205.0734	M0,Na/H	None	205.07340720315187	3-Indolehydracrylic acid	(HMDB0059765$3-Indolehydracrylic acid;HMDB0000671$Indolelactic acid;HMDB0004096$5-Methoxyindoleacetate;HMDB0011621$Cinnamoylglycine;HMDB0030179$Edulitine;HMDB0032755$Methyl 1-methoxy-1H-indole-3-carboxylate)	('C11H11NO3_205.073893', '', 1)
F6332	229.0659637451172	207.309732	529	kp600_205.0734	13C/12C,Na/H	None	205.07340720315187	3-Indolehydracrylic acid	(HMDB0059765$3-Indolehydracrylic acid;HMDB0000671$Indolelactic acid;HMDB0004096$5-Methoxyindoleacetate;HMDB0011621$Cinnamoylglycine;HMDB0030179$Edulitine;HMDB0032755$Methyl 1-methoxy-1H-indole-3-carboxylate)	('C11H11NO3_205.073893', '', 1)
F4302	244.0364227294922	206.986338	528	kp600_205.0734	M0,K/H	None	205.07340720315187	3-Indolehydracrylic acid	(HMDB0059765$3-Indolehydracrylic acid;HMDB0000671$Indolelactic acid;HMDB0004096$5-Methoxyindoleacetate;HMDB0011621$Cinnamoylglycine;HMDB0030179$Edulitine;HMDB0032755$Methyl 1-methoxy-1H-indole-3-carboxylate)	('C11H11NO3_205.073893', '', 1)
F6222	281.08184814453125	290.528046	777	kp601_280.0743	M0,M+H+	None	280.07428272756596	gamma-Glutamyl-S-methylcysteine sulfoxide	(HMDB0031863$gamma-Glutamyl-S-methylcysteine sulfoxide), (HMDB0031969$3-Hydroxy-2-(4-methylbenzoyl)-4H-1-benzopyran-4-one;HMDB0033743$Neodunol)	('C9H16N2O6S_280.072907', '', 1), ('C17H12O4_280.073559', '', 1)
F6365	282.0846252441406	290.84740200000005	778	kp601_280.0743	13C/12C,M+H+	None	280.07428272756596	gamma-Glutamyl-S-methylcysteine sulfoxide	(HMDB0031863$gamma-Glutamyl-S-methylcysteine sulfoxide), (HMDB0031969$3-Hydroxy-2-(4-methylbenzoyl)-4H-1-benzopyran-4-one;HMDB0033743$Neodunol)	('C9H16N2O6S_280.072907', '', 1), ('C17H12O4_280.073559', '', 1)
F6426	303.23521423339844	386.647638	1066	kp602_301.2247	13C/12C,M+H+	None	301.22465046438236	2,6 Dimethylheptanoyl carnitine	(HMDB0006320$2,6 Dimethylheptanoyl carnitine;HMDB0013288$Nonanoylcarnitine)	('C16H31NO4_301.225308', '', 1)
F6236	302.23199462890625	386.977398	1067	kp602_301.2247	M0,M+H+	None	301.22465046438236	2,6 Dimethylheptanoyl carnitine	(HMDB0006320$2,6 Dimethylheptanoyl carnitine;HMDB0013288$Nonanoylcarnitine)	('C16H31NO4_301.225308', '', 1)
F6237	302.23199462890625	396.038454	1094	kp603_301.2247	M0,M+H+	None	301.22465046438236	2,6 Dimethylheptanoyl carnitine	(HMDB0006320$2,6 Dimethylheptanoyl carnitine;HMDB0013288$Nonanoylcarnitine)	('C16H31NO4_301.225308', '', 1)
F6427	303.23521423339844	396.373704	1095	kp603_301.2247	13C/12C,M+H+	None	301.22465046438236	2,6 Dimethylheptanoyl carnitine	(HMDB0006320$2,6 Dimethylheptanoyl carnitine;HMDB0013288$Nonanoylcarnitine)	('C16H31NO4_301.225308', '', 1)
F6238	302.23199462890625	409.74324	1135	kp604_301.2247	M0,M+H+	None	301.22465046438236	2,6 Dimethylheptanoyl carnitine	(HMDB0006320$2,6 Dimethylheptanoyl carnitine;HMDB0013288$Nonanoylcarnitine)	('C16H31NO4_301.225308', '', 1)
F6428	303.23521423339844	410.07249	1136	kp604_301.2247	13C/12C,M+H+	None	301.22465046438236	2,6 Dimethylheptanoyl carnitine	(HMDB0006320$2,6 Dimethylheptanoyl carnitine;HMDB0013288$Nonanoylcarnitine)	('C16H31NO4_301.225308', '', 1)
F6242	302.26841735839844	575.712498	1643	kp605_301.2613	M0,M+H+	None	301.26126392873783			
F6437	303.2720184326172	575.712498	1643	kp605_301.2613	13C/12C,M+H+	None	301.26126392873783			
F6248	302.3045654296875	543.870852	1544	kp606_301.2973	M0,M+H+	None	301.297312817898	Sphinganine	(HMDB0000269$Sphinganine)	('C18H39NO2_301.298079', '', 1)
F6445	303.30796813964844	543.548226	1543	kp606_301.2973	13C/12C,M+H+	None	301.297312817898	Sphinganine	(HMDB0000269$Sphinganine)	('C18H39NO2_301.298079', '', 1)
F6446	303.30796813964844	598.076244	1713	kp607_301.2973	13C/12C,M+H+	None	301.297312817898	Sphinganine	(HMDB0000269$Sphinganine)	('C18H39NO2_301.298079', '', 1)
F6249	302.3045654296875	597.757986	1712	kp607_301.2973	M0,M+H+	None	301.297312817898	Sphinganine	(HMDB0000269$Sphinganine)	('C18H39NO2_301.298079', '', 1)
F6256	302.64903259277344	674.46924	1955	kp608_301.6411	M0,M+H+	None	301.64109430227296			
F6541	304.6544189453125	674.15724	1954	kp608_301.6411	13C/12C*2,M+H+	None	301.64109430227296			
F6275	228.19561004638672	565.8172079999999	1612	kp609_227.1883	M0,M+H+	None	227.18831928762452			
F6474	229.19893646240234	565.8172079999999	1612	kp609_227.1883	13C/12C,M+H+	None	227.18831928762452			
F6280	228.19561004638672	792.13146	2329	kp610_227.1883	M0,M+H+	None	227.18831928762452			
F6475	229.19893646240234	791.5023	2327	kp610_227.1883	13C/12C,M+H+	None	227.18831928762452			
F6286	303.0734634399414	229.375332	595	kp611_264.1103	M0,K/H	None	264.11032762527105	di-Hydroxymelatonin	(HMDB0061136$di-Hydroxymelatonin;HMDB0062645$N(2)-phenylacetyl-L-glutaminate;HMDB0004259$Acetyl-N-formyl-5-methoxykynurenamine;HMDB0006344$Phenylacetylglutamine)	('C13H16N2O4_264.111007', '', 1)
F7439	265.11767578125	229.045194	594	kp611_264.1103	M0,M+H+	None	264.11032762527105	di-Hydroxymelatonin	(HMDB0061136$di-Hydroxymelatonin;HMDB0062645$N(2)-phenylacetyl-L-glutaminate;HMDB0004259$Acetyl-N-formyl-5-methoxykynurenamine;HMDB0006344$Phenylacetylglutamine)	('C13H16N2O4_264.111007', '', 1)
F7320	287.0995788574219	229.045194	594	kp611_264.1103	M0,Na/H	None	264.11032762527105	di-Hydroxymelatonin	(HMDB0061136$di-Hydroxymelatonin;HMDB0062645$N(2)-phenylacetyl-L-glutaminate;HMDB0004259$Acetyl-N-formyl-5-methoxykynurenamine;HMDB0006344$Phenylacetylglutamine)	('C13H16N2O4_264.111007', '', 1)
F3969	266.12107849121094	229.045194	594	kp611_264.1103	13C/12C,M+H+	None	264.11032762527105	di-Hydroxymelatonin	(HMDB0061136$di-Hydroxymelatonin;HMDB0062645$N(2)-phenylacetyl-L-glutaminate;HMDB0004259$Acetyl-N-formyl-5-methoxykynurenamine;HMDB0006344$Phenylacetylglutamine)	('C13H16N2O4_264.111007', '', 1)
F6467	304.0767059326172	229.375332	595	kp611_264.1103	13C/12C,K/H	None	264.11032762527105	di-Hydroxymelatonin	(HMDB0061136$di-Hydroxymelatonin;HMDB0062645$N(2)-phenylacetyl-L-glutaminate;HMDB0004259$Acetyl-N-formyl-5-methoxykynurenamine;HMDB0006344$Phenylacetylglutamine)	('C13H16N2O4_264.111007', '', 1)
F4067	288.1029510498047	229.375332	595	kp611_264.1103	13C/12C,Na/H	None	264.11032762527105	di-Hydroxymelatonin	(HMDB0061136$di-Hydroxymelatonin;HMDB0062645$N(2)-phenylacetyl-L-glutaminate;HMDB0004259$Acetyl-N-formyl-5-methoxykynurenamine;HMDB0006344$Phenylacetylglutamine)	('C13H16N2O4_264.111007', '', 1)
F6300	281.22584533691406	601.26294	1723	kp612_280.2186	M0,M+H+	None	280.2186232427027			
F6434	282.22930908203125	601.5825600000001	1724	kp612_280.2186	13C/12C,M+H+	None	280.2186232427027			
F6481	229.23509979248047	648.1146600000001	1871	kp613_227.2246	13C/12C,M+H+	None	227.22458561452882			
F6302	228.2319793701172	648.1146600000001	1871	kp613_227.2246	M0,M+H+	None	227.22458561452882			
F6303	228.2319793701172	652.83378	1886	kp614_227.2246	M0,M+H+	None	227.22458561452882			
F6482	229.23509979248047	652.51836	1885	kp614_227.2246	13C/12C,M+H+	None	227.22458561452882			
F6310	303.1197967529297	500.18326800000006	1410	kp615_302.1125	M0,M+H+	None	302.11246784719486			
F6476	304.123046875	500.18326800000006	1410	kp615_302.1125	13C/12C,M+H+	None	302.11246784719486			
F6477	304.123046875	510.96130800000003	1443	kp616_302.1125	13C/12C,M+H+	None	302.11246784719486			
F6311	303.1197967529297	510.96130800000003	1443	kp616_302.1125	M0,M+H+	None	302.11246784719486			
F5724	278.24515533447266	702.1126800000001	2043	kp617_255.2558	M0,Na/H	None	255.25579470083252	Palmitic amide	(HMDB0012273$Palmitic amide)	('C16H33NO_255.256215', '', 1)
F6316	256.2631072998047	701.48316	2041	kp617_255.2558	M0,M+H+	None	255.25579470083252	Palmitic amide	(HMDB0012273$Palmitic amide)	('C16H33NO_255.256215', '', 1)
F6611	258.2696533203125	702.1126800000001	2043	kp617_255.2558	13C/12C*2,M+H+	None	255.25579470083252	Palmitic amide	(HMDB0012273$Palmitic amide)	('C16H33NO_255.256215', '', 1)
F6500	257.2664337158203	701.48316	2041	kp617_255.2558	13C/12C,M+H+	None	255.25579470083252	Palmitic amide	(HMDB0012273$Palmitic amide)	('C16H33NO_255.256215', '', 1)
F6460	282.2503967285156	618.0735000000001	1776	kp618_280.2398	13C/12C,M+H+	None	280.23977955373783	Dihomolinoleic acid	(HMDB0061864$Dihomolinoleic acid;HMDB0062238$6Z,9Z-octadecadienoic acid;HMDB0062784$Octadecadienoate;HMDB0000673$Linoleic acid;HMDB0003797$Bovinic acid;HMDB0005047$(9E,11E)-Octadecadienoic acid;HMDB0005048$(10E,12Z)-Octadecadienoic acid;HMDB0006270$Linoelaidic acid;HMDB0029800$Mangiferic acid;HMDB0030430$Linalyl caprylate;HMDB0031051$Ethyl 2E,4Z-hexadecadienoate;HMDB0031097$5-Octadecynoic acid)	('C18H32O2_280.24023', '', 1)
F6318	281.2470703125	618.39132	1777	kp618_280.2398	M0,M+H+	None	280.23977955373783	Dihomolinoleic acid	(HMDB0061864$Dihomolinoleic acid;HMDB0062238$6Z,9Z-octadecadienoic acid;HMDB0062784$Octadecadienoate;HMDB0000673$Linoleic acid;HMDB0003797$Bovinic acid;HMDB0005047$(9E,11E)-Octadecadienoic acid;HMDB0005048$(10E,12Z)-Octadecadienoic acid;HMDB0006270$Linoelaidic acid;HMDB0029800$Mangiferic acid;HMDB0030430$Linalyl caprylate;HMDB0031051$Ethyl 2E,4Z-hexadecadienoate;HMDB0031097$5-Octadecynoic acid)	('C18H32O2_280.24023', '', 1)
F6319	281.2470703125	640.23798	1846	kp619_280.2398	M0,M+H+	None	280.23977955373783	Dihomolinoleic acid	(HMDB0061864$Dihomolinoleic acid;HMDB0062238$6Z,9Z-octadecadienoic acid;HMDB0062784$Octadecadienoate;HMDB0000673$Linoleic acid;HMDB0003797$Bovinic acid;HMDB0005047$(9E,11E)-Octadecadienoic acid;HMDB0005048$(10E,12Z)-Octadecadienoic acid;HMDB0006270$Linoelaidic acid;HMDB0029800$Mangiferic acid;HMDB0030430$Linalyl caprylate;HMDB0031051$Ethyl 2E,4Z-hexadecadienoate;HMDB0031097$5-Octadecynoic acid)	('C18H32O2_280.24023', '', 1)
F6462	282.2503967285156	640.23798	1846	kp619_280.2398	13C/12C,M+H+	None	280.23977955373783	Dihomolinoleic acid	(HMDB0061864$Dihomolinoleic acid;HMDB0062238$6Z,9Z-octadecadienoic acid;HMDB0062784$Octadecadienoate;HMDB0000673$Linoleic acid;HMDB0003797$Bovinic acid;HMDB0005047$(9E,11E)-Octadecadienoic acid;HMDB0005048$(10E,12Z)-Octadecadienoic acid;HMDB0006270$Linoelaidic acid;HMDB0029800$Mangiferic acid;HMDB0030430$Linalyl caprylate;HMDB0031051$Ethyl 2E,4Z-hexadecadienoate;HMDB0031097$5-Octadecynoic acid)	('C18H32O2_280.24023', '', 1)
F6320	281.2470703125	645.59304	1863	kp620_280.2398	M0,M+H+	None	280.23977955373783	Dihomolinoleic acid	(HMDB0061864$Dihomolinoleic acid;HMDB0062238$6Z,9Z-octadecadienoic acid;HMDB0062784$Octadecadienoate;HMDB0000673$Linoleic acid;HMDB0003797$Bovinic acid;HMDB0005047$(9E,11E)-Octadecadienoic acid;HMDB0005048$(10E,12Z)-Octadecadienoic acid;HMDB0006270$Linoelaidic acid;HMDB0029800$Mangiferic acid;HMDB0030430$Linalyl caprylate;HMDB0031051$Ethyl 2E,4Z-hexadecadienoate;HMDB0031097$5-Octadecynoic acid)	('C18H32O2_280.24023', '', 1)
F6463	282.2503967285156	645.59304	1863	kp620_280.2398	13C/12C,M+H+	None	280.23977955373783	Dihomolinoleic acid	(HMDB0061864$Dihomolinoleic acid;HMDB0062238$6Z,9Z-octadecadienoic acid;HMDB0062784$Octadecadienoate;HMDB0000673$Linoleic acid;HMDB0003797$Bovinic acid;HMDB0005047$(9E,11E)-Octadecadienoic acid;HMDB0005048$(10E,12Z)-Octadecadienoic acid;HMDB0006270$Linoelaidic acid;HMDB0029800$Mangiferic acid;HMDB0030430$Linalyl caprylate;HMDB0031051$Ethyl 2E,4Z-hexadecadienoate;HMDB0031097$5-Octadecynoic acid)	('C18H32O2_280.24023', '', 1)
F6486	304.1365203857422	418.41907199999997	1161	kp621_302.126	13C/12C,M+H+	None	302.1259718755152			
F6322	303.1333312988281	418.41907199999997	1161	kp621_302.126	M0,M+H+	None	302.1259718755152			
F6499	282.66553497314453	737.02716	2154	kp622_280.6549	13C/12C,M+H+	None	280.65488346609135			
F6343	281.6621398925781	738.28152	2158	kp622_280.6549	M0,M+H+	None	280.65488346609135			
F6507	230.08885955810547	534.415794	1515	kp623_228.0782	13C/12C,M+H+	None	228.07824810537355	Resveratrol	(HMDB0003747$Resveratrol;HMDB0015497$Oxybenzone;HMDB0015575$Trioxsalen;HMDB0029818$Benzyl salicylate;HMDB0032217$2,4-Difurfurylfuran;HMDB0034118$(Z)-Resveratrol;HMDB0034257$Seselin;HMDB0034270$5,6-Dihydro-5-hydroxy-6-methyl-2H-pyran-2-one;HMDB0037667$o-Tolyl salicylate;HMDB0135182$2-hydroxy-2-(2-hydroxyphenyl)-1-phenylethan-1-one;HMDB0135183$2-hydroxy-1-(2-hydroxyphenyl)-2-phenylethan-1-one;HMDB0135184$2-hydroxy-1-(4-hydroxyphenyl)-2-phenylethan-1-one;HMDB0135185$2-hydroxy-2-(4-hydroxyphenyl)-1-phenylethan-1-one;HMDB0135187$2-hydroxy-2-(3-hydroxyphenyl)-1-phenylethan-1-one;HMDB0135188$2-hydroxy-1-(3-hydroxyphenyl)-2-phenylethan-1-one)	('C14H12O3_228.078644', '', 1)
F6355	229.08554458618164	534.415794	1515	kp623_228.0782	M0,M+H+	None	228.07824810537355	Resveratrol	(HMDB0003747$Resveratrol;HMDB0015497$Oxybenzone;HMDB0015575$Trioxsalen;HMDB0029818$Benzyl salicylate;HMDB0032217$2,4-Difurfurylfuran;HMDB0034118$(Z)-Resveratrol;HMDB0034257$Seselin;HMDB0034270$5,6-Dihydro-5-hydroxy-6-methyl-2H-pyran-2-one;HMDB0037667$o-Tolyl salicylate;HMDB0135182$2-hydroxy-2-(2-hydroxyphenyl)-1-phenylethan-1-one;HMDB0135183$2-hydroxy-1-(2-hydroxyphenyl)-2-phenylethan-1-one;HMDB0135184$2-hydroxy-1-(4-hydroxyphenyl)-2-phenylethan-1-one;HMDB0135185$2-hydroxy-2-(4-hydroxyphenyl)-1-phenylethan-1-one;HMDB0135187$2-hydroxy-2-(3-hydroxyphenyl)-1-phenylethan-1-one;HMDB0135188$2-hydroxy-1-(3-hydroxyphenyl)-2-phenylethan-1-one)	('C14H12O3_228.078644', '', 1)
F4045	216.0476303100586	36.520224	17	kp624_215.0404	M0,M+H+	None	215.04038586737713			
F15767	258.0779571533203	36.520224	17	kp624_215.0404	13C/12C,ACN	None	215.04038586737713			
F6363	257.0738525390625	35.889237	15	kp624_215.0404	M0,ACN	None	215.04038586737713			
F6364	257.0738525390625	53.6728812	71	kp625_256.0669	M0,M+H+	None	256.0668851885034			
F5790	279.0560302734375	53.9876142	72	kp625_256.0669	M0,Na/H	None	256.0668851885034			
F15768	258.0779571533203	53.9876142	72	kp625_256.0669	13C/12C,M+H+	None	256.0668851885034			
F6371	303.1947479248047	420.74929199999997	1168	kp626_302.1876	M0,M+H+	None	302.18756397756596	2-Hydroxyestradiol-3-methyl ether	(HMDB0000380$2-Hydroxyestradiol-3-methyl ether;HMDB0000405$2-Methoxyestradiol;HMDB0003955$19-Hydroxyandrost-4-ene-3,17-dione;HMDB0003959$19-Oxotestosterone;HMDB0006771$7a-Hydroxyandrost-4-ene-3,17-dione;HMDB0006773$11b-Hydroxyandrost-4-ene-3,17-dione;HMDB0006774$16a-Hydroxyandrost-4-ene-3,17-dione;HMDB0012782$4-Methoxy-17beta-estradiol;HMDB0031038$(2Z,8S,9Z)-2,9-Heptadecadiene-8-hydroxy-4,6-diyne-1-yl acetate;HMDB0033125$[8]-Dehydroshogaol;HMDB0034028$2-(3,7-Dimethyl-2,6-octadienyl)-4-hydroxy-6-methoxyacetophenone;HMDB0034167$Falcarindiol 3-acetate;HMDB0036696$Yucalexin B'11;HMDB0039568$Ginsenoyne H;HMDB0040927$2-Hexyl-5-[2-(4-hydroxy-3-methoxyphenyl)ethyl]furan;HMDB0041204$Acetylpanaxydol)	('C19H26O3_302.188195', '', 1)
F6511	304.1982879638672	420.41655000000003	1167	kp626_302.1876	13C/12C,M+H+	None	302.18756397756596	2-Hydroxyestradiol-3-methyl ether	(HMDB0000380$2-Hydroxyestradiol-3-methyl ether;HMDB0000405$2-Methoxyestradiol;HMDB0003955$19-Hydroxyandrost-4-ene-3,17-dione;HMDB0003959$19-Oxotestosterone;HMDB0006771$7a-Hydroxyandrost-4-ene-3,17-dione;HMDB0006773$11b-Hydroxyandrost-4-ene-3,17-dione;HMDB0006774$16a-Hydroxyandrost-4-ene-3,17-dione;HMDB0012782$4-Methoxy-17beta-estradiol;HMDB0031038$(2Z,8S,9Z)-2,9-Heptadecadiene-8-hydroxy-4,6-diyne-1-yl acetate;HMDB0033125$[8]-Dehydroshogaol;HMDB0034028$2-(3,7-Dimethyl-2,6-octadienyl)-4-hydroxy-6-methoxyacetophenone;HMDB0034167$Falcarindiol 3-acetate;HMDB0036696$Yucalexin B'11;HMDB0039568$Ginsenoyne H;HMDB0040927$2-Hexyl-5-[2-(4-hydroxy-3-methoxyphenyl)ethyl]furan;HMDB0041204$Acetylpanaxydol)	('C19H26O3_302.188195', '', 1)
F6373	303.1947479248047	483.057624	1358	kp627_302.1876	M0,M+H+	None	302.18756397756596	2-Hydroxyestradiol-3-methyl ether	(HMDB0000380$2-Hydroxyestradiol-3-methyl ether;HMDB0000405$2-Methoxyestradiol;HMDB0003955$19-Hydroxyandrost-4-ene-3,17-dione;HMDB0003959$19-Oxotestosterone;HMDB0006771$7a-Hydroxyandrost-4-ene-3,17-dione;HMDB0006773$11b-Hydroxyandrost-4-ene-3,17-dione;HMDB0006774$16a-Hydroxyandrost-4-ene-3,17-dione;HMDB0012782$4-Methoxy-17beta-estradiol;HMDB0031038$(2Z,8S,9Z)-2,9-Heptadecadiene-8-hydroxy-4,6-diyne-1-yl acetate;HMDB0033125$[8]-Dehydroshogaol;HMDB0034028$2-(3,7-Dimethyl-2,6-octadienyl)-4-hydroxy-6-methoxyacetophenone;HMDB0034167$Falcarindiol 3-acetate;HMDB0036696$Yucalexin B'11;HMDB0039568$Ginsenoyne H;HMDB0040927$2-Hexyl-5-[2-(4-hydroxy-3-methoxyphenyl)ethyl]furan;HMDB0041204$Acetylpanaxydol)	('C19H26O3_302.188195', '', 1)
F6512	304.1982879638672	482.737128	1357	kp627_302.1876	13C/12C,M+H+	None	302.18756397756596	2-Hydroxyestradiol-3-methyl ether	(HMDB0000380$2-Hydroxyestradiol-3-methyl ether;HMDB0000405$2-Methoxyestradiol;HMDB0003955$19-Hydroxyandrost-4-ene-3,17-dione;HMDB0003959$19-Oxotestosterone;HMDB0006771$7a-Hydroxyandrost-4-ene-3,17-dione;HMDB0006773$11b-Hydroxyandrost-4-ene-3,17-dione;HMDB0006774$16a-Hydroxyandrost-4-ene-3,17-dione;HMDB0012782$4-Methoxy-17beta-estradiol;HMDB0031038$(2Z,8S,9Z)-2,9-Heptadecadiene-8-hydroxy-4,6-diyne-1-yl acetate;HMDB0033125$[8]-Dehydroshogaol;HMDB0034028$2-(3,7-Dimethyl-2,6-octadienyl)-4-hydroxy-6-methoxyacetophenone;HMDB0034167$Falcarindiol 3-acetate;HMDB0036696$Yucalexin B'11;HMDB0039568$Ginsenoyne H;HMDB0040927$2-Hexyl-5-[2-(4-hydroxy-3-methoxyphenyl)ethyl]furan;HMDB0041204$Acetylpanaxydol)	('C19H26O3_302.188195', '', 1)
F6522	230.14400482177734	353.273862	966	kp628_206.1516	13C/12C,Na/H	None	206.1515620480412			
F3032	207.15892028808594	353.273862	966	kp628_206.1516	M0,M+H+	None	206.1515620480412			
F6387	229.1409454345703	353.608758	967	kp628_206.1516	M0,Na/H	None	206.1515620480412			
F15852	283.20568084716797	506.075466	1428	kp629_281.1956	13C/12C,M+H+	None	281.1956396916773			
F6398	282.20350646972656	505.75185000000005	1427	kp629_281.1956	M0,M+H+	None	281.1956396916773			
F6429	229.1545181274414	35.889237	15	kp630_228.1473	M0,M+H+	None	228.14725216421144	Isoleucylproline	(HMDB0011174$Isoleucylproline;HMDB0011175$Leucylproline;HMDB0240365$N,​N,​N-​Trimethyl-​L-​alanyl-​L-​proline betaine)	('C11H20N2O3_228.147393', '', 1)
F6530	230.15789413452148	35.256616199999996	13	kp630_228.1473	13C/12C,M+H+	None	228.14725216421144	Isoleucylproline	(HMDB0011174$Isoleucylproline;HMDB0011175$Leucylproline;HMDB0240365$N,​N,​N-​Trimethyl-​L-​alanyl-​L-​proline betaine)	('C11H20N2O3_228.147393', '', 1)
F6435	303.2523498535156	661.6100399999999	1914	kp631_302.245	M0,M+H+	None	302.24500109609625	MG(0:0/i-14:0/0:0)	(HMDB0072853$MG(0:0/i-14:0/0:0);HMDB0072867$MG(i-14:0/0:0/0:0);HMDB0011530$MG(0:0/14:0/0:0);HMDB0011561$MG(14:0/0:0/0:0))	('C17H34O4_302.24571', '', 1)
F9051	325.2342758178711	661.29732	1913	kp631_302.245	M0,Na/H	None	302.24500109609625	MG(0:0/i-14:0/0:0)	(HMDB0072853$MG(0:0/i-14:0/0:0);HMDB0072867$MG(i-14:0/0:0/0:0);HMDB0011530$MG(0:0/14:0/0:0);HMDB0011561$MG(14:0/0:0/0:0))	('C17H34O4_302.24571', '', 1)
F9104	326.237548828125	661.29732	1913	kp631_302.245	13C/12C,Na/H	None	302.24500109609625	MG(0:0/i-14:0/0:0)	(HMDB0072853$MG(0:0/i-14:0/0:0);HMDB0072867$MG(i-14:0/0:0/0:0);HMDB0011530$MG(0:0/14:0/0:0);HMDB0011561$MG(14:0/0:0/0:0))	('C17H34O4_302.24571', '', 1)
F6527	304.2556457519531	661.92318	1915	kp631_302.245	13C/12C,M+H+	None	302.24500109609625	MG(0:0/i-14:0/0:0)	(HMDB0072853$MG(0:0/i-14:0/0:0);HMDB0072867$MG(i-14:0/0:0/0:0);HMDB0011530$MG(0:0/14:0/0:0);HMDB0011561$MG(14:0/0:0/0:0))	('C17H34O4_302.24571', '', 1)
F6566	258.1777801513672	506.40036000000003	1429	kp632_256.1671	13C/12C,M+H+	None	256.1670637944605	(6R,8Z)-6-Hydroxy-3-oxotetradecenoic acid	(HMDB0062363$(6R,8Z)-6-Hydroxy-3-oxotetradecenoic acid;HMDB0062364$(6S,8Z)-6-Hydroxy-3-oxotetradecenoic acid;HMDB0030993$5-Nonyltetrahydro-2-oxo-3-furancarboxylic acid;HMDB0036143$Monomenthyl succinate)	('C14H24O4_256.167459', '', 1)
F6440	257.17425537109375	506.40036000000003	1429	kp632_256.1671	M0,M+H+	None	256.1670637944605	(6R,8Z)-6-Hydroxy-3-oxotetradecenoic acid	(HMDB0062363$(6R,8Z)-6-Hydroxy-3-oxotetradecenoic acid;HMDB0062364$(6S,8Z)-6-Hydroxy-3-oxotetradecenoic acid;HMDB0030993$5-Nonyltetrahydro-2-oxo-3-furancarboxylic acid;HMDB0036143$Monomenthyl succinate)	('C14H24O4_256.167459', '', 1)
F6450	229.17955780029297	551.018556	1566	kp633_228.1723	M0,M+H+	None	228.17227001516358	11-Hydroxy-9-tridecenoic acid	(HMDB0035881$11-Hydroxy-9-tridecenoic acid;HMDB0036139$Menthone 1,2-glyceryl ketal;HMDB0037212$Menthyl lactate;HMDB0040004$Menthone 1,3-glyceryl ketal)	('C13H24O3_228.172545', '', 1)
F5440	251.16152954101562	550.6977959999999	1565	kp633_228.1723	M0,Na/H	None	228.17227001516358	11-Hydroxy-9-tridecenoic acid	(HMDB0035881$11-Hydroxy-9-tridecenoic acid;HMDB0036139$Menthone 1,2-glyceryl ketal;HMDB0037212$Menthyl lactate;HMDB0040004$Menthone 1,3-glyceryl ketal)	('C13H24O3_228.172545', '', 1)
F6555	230.1829071044922	551.018556	1566	kp633_228.1723	13C/12C,M+H+	None	228.17227001516358	11-Hydroxy-9-tridecenoic acid	(HMDB0035881$11-Hydroxy-9-tridecenoic acid;HMDB0036139$Menthone 1,2-glyceryl ketal;HMDB0037212$Menthyl lactate;HMDB0040004$Menthone 1,3-glyceryl ketal)	('C13H24O3_228.172545', '', 1)
F6595	258.21424865722656	615.21972	1767	kp634_256.2036	13C/12C,M+H+	None	256.20355518850346	Ipomeatetrahydrofuran	(HMDB0040904$Ipomeatetrahydrofuran)	('C15H28O3_256.203845', '', 1)
F6470	257.2107696533203	615.21972	1767	kp634_256.2036	M0,M+H+	None	256.20355518850346	Ipomeatetrahydrofuran	(HMDB0040904$Ipomeatetrahydrofuran)	('C15H28O3_256.203845', '', 1)
F6478	282.27870178222656	576.026268	1644	kp635_281.2714	M0,M+H+	None	281.2713995793726	Oleamide	(HMDB0002117$Oleamide)	('C18H35NO_281.271865', '', 1)
F6728	283.2820053100586	576.967998	1647	kp635_281.2714	13C/12C,M+H+	None	281.2713995793726	Oleamide	(HMDB0002117$Oleamide)	('C18H35NO_281.271865', '', 1)
F6479	282.27870178222656	583.968072	1669	kp636_281.2714	M0,M+H+	None	281.2713995793726	Oleamide	(HMDB0002117$Oleamide)	('C18H35NO_281.271865', '', 1)
F6729	283.2820053100586	583.968072	1669	kp636_281.2714	13C/12C,M+H+	None	281.2713995793726	Oleamide	(HMDB0002117$Oleamide)	('C18H35NO_281.271865', '', 1)
F6480	282.27870178222656	721.2969	2104	kp637_281.2714	M0,M+H+	None	281.2713860226506	Oleamide	(HMDB0002117$Oleamide)	('C18H35NO_281.271865', '', 1)
F6730	283.2820053100586	720.66918	2102	kp637_281.2714	13C/12C,M+H+	None	281.2713860226506	Oleamide	(HMDB0002117$Oleamide)	('C18H35NO_281.271865', '', 1)
